dataset,config,seed,holdout,rul_mae,rul_mae_hours,mtoi_spearman_signed,vtoi_a,vtoi_b,vtoi_sat_frac_test
pronostia,vtoi_traj,42,Learning_set_Bearing1_1,0.2001711875200271,0.9347993731498718,-0.8656215314198519,0.88,0.12,0.0767035319300749
pronostia,vtoi_traj,43,Learning_set_Bearing1_1,0.250802606344223,1.171248197555542,-0.7827352319087456,0.88,0.12,0.0767035319300749
pronostia,vtoi_traj,44,Learning_set_Bearing1_1,0.1826155483722686,0.8528146743774414,-0.8814839132843227,0.88,0.12,0.0767035319300749
pronostia,vtoi_traj,42,Learning_set_Bearing1_2,0.2850140333175659,0.4132703840732574,-0.1466192769989033,0.88,0.12,0.0
pronostia,vtoi_traj,43,Learning_set_Bearing1_2,0.2663140892982483,0.3861554265022278,-0.1589137155002252,0.88,0.12,0.0
pronostia,vtoi_traj,44,Learning_set_Bearing1_2,0.2682775557041168,0.3890025019645691,-0.2331214437668165,0.88,0.12,0.0
pronostia,vtoi_traj,42,Learning_set_Bearing2_1,0.2991484403610229,0.4537084400653839,-0.2988574190987066,0.88,0.12,0.0
pronostia,vtoi_traj,43,Learning_set_Bearing2_1,0.2751418650150299,0.4172984659671783,-0.1359015942900521,0.88,0.12,0.0
pronostia,vtoi_traj,44,Learning_set_Bearing2_1,0.2832947671413421,0.4296637773513794,-0.2734823832013072,0.88,0.12,0.0
pronostia,vtoi_traj,42,Learning_set_Bearing2_2,0.3294260501861572,0.4370386004447937,-0.7890907546096776,0.88,0.12,0.0
pronostia,vtoi_traj,43,Learning_set_Bearing2_2,0.3352361619472503,0.4447466731071472,-0.7664037138375679,0.88,0.12,0.0
pronostia,vtoi_traj,44,Learning_set_Bearing2_2,0.3993258476257324,0.5297722816467285,-0.7554169142471199,0.88,0.12,0.0
pronostia,vtoi_traj,42,Learning_set_Bearing3_1,0.2646442949771881,0.2267119437456131,-0.0364575915736069,0.87,0.13,0.0
pronostia,vtoi_traj,43,Learning_set_Bearing3_1,0.268911749124527,0.2303677499294281,0.0571621941734662,0.87,0.13,0.0
pronostia,vtoi_traj,44,Learning_set_Bearing3_1,0.2710863351821899,0.2322306185960769,0.0208878064653847,0.87,0.13,0.0
pronostia,vtoi_traj,42,Learning_set_Bearing3_2,0.2721893489360809,0.7421696782112122,-0.306469126058589,0.89,0.11,0.1111789859499083
pronostia,vtoi_traj,43,Learning_set_Bearing3_2,0.275027334690094,0.7499078512191772,-0.0639516669444464,0.89,0.11,0.1111789859499083
pronostia,vtoi_traj,44,Learning_set_Bearing3_2,0.2727983593940735,0.7438302040100098,-0.0159790951642609,0.89,0.11,0.1111789859499083
xjtu_sy,abl_E_only,42,35Hz12kN_Bearing1_1,0.1373316496610641,0.1675446182489395,-0.9029861766294276,1.0,0.0,0.0
xjtu_sy,abl_E_only,43,35Hz12kN_Bearing1_1,0.129467636346817,0.1579505205154419,-0.8470767522695631,1.0,0.0,0.0
xjtu_sy,abl_E_only,44,35Hz12kN_Bearing1_1,0.1172707602381706,0.1430703252553939,-0.8606693187925192,1.0,0.0,0.0
xjtu_sy,abl_E_only,42,35Hz12kN_Bearing1_2,0.3481389880180359,0.5570224523544312,-0.736002150436771,1.0,0.0,0.0683229813664596
xjtu_sy,abl_E_only,43,35Hz12kN_Bearing1_2,0.3425526618957519,0.5480843186378479,-0.5172266424937403,1.0,0.0,0.0683229813664596
xjtu_sy,abl_E_only,44,35Hz12kN_Bearing1_2,0.304940402507782,0.4879046976566314,-0.7526060738189246,1.0,0.0,0.0683229813664596
xjtu_sy,abl_E_only,42,35Hz12kN_Bearing1_3,0.1894136220216751,0.2973794043064117,-0.9639617700545318,1.0,0.0,0.0759493670886076
xjtu_sy,abl_E_only,43,35Hz12kN_Bearing1_3,0.1780430525541305,0.2795276045799255,-0.9158752055369164,1.0,0.0,0.0759493670886076
xjtu_sy,abl_E_only,44,35Hz12kN_Bearing1_3,0.1574873626232147,0.2472551614046096,-0.9635059285368112,1.0,0.0,0.0759493670886076
xjtu_sy,abl_E_only,42,35Hz12kN_Bearing1_4,0.2736073136329651,0.3310648202896118,-0.7161524461678905,1.0,0.0,0.0
xjtu_sy,abl_E_only,43,35Hz12kN_Bearing1_4,0.2814838588237762,0.3405954539775848,-0.522376089704078,1.0,0.0,0.0
xjtu_sy,abl_E_only,44,35Hz12kN_Bearing1_4,0.2816440761089325,0.3407893180847168,-0.7932802881375814,1.0,0.0,0.0
xjtu_sy,abl_E_only,42,35Hz12kN_Bearing1_5,0.1544222235679626,0.0787553489208221,-0.8421178564708124,1.0,0.0,0.0384615384615384
xjtu_sy,abl_E_only,43,35Hz12kN_Bearing1_5,0.1538717448711395,0.0784745961427688,-0.7792284172210516,1.0,0.0,0.0384615384615384
xjtu_sy,abl_E_only,44,35Hz12kN_Bearing1_5,0.1596768498420715,0.0814352110028266,-0.9304457205856448,1.0,0.0,0.0384615384615384
xjtu_sy,abl_E_only,42,37.5Hz11kN_Bearing2_1,0.2664988338947296,1.3058443069458008,-0.2250472753370025,1.0,0.0,0.0122199592668024
xjtu_sy,abl_E_only,43,37.5Hz11kN_Bearing2_1,0.2507305741310119,1.2285799980163574,-0.1445955069101223,1.0,0.0,0.0122199592668024
xjtu_sy,abl_E_only,44,37.5Hz11kN_Bearing2_1,0.2538966238498688,1.2440935373306274,0.1687950035184736,1.0,0.0,0.0122199592668024
xjtu_sy,abl_E_only,42,37.5Hz11kN_Bearing2_2,0.2553339302539825,0.4085343778133392,-0.8372976858812378,1.0,0.0,0.1055900621118012
xjtu_sy,abl_E_only,43,37.5Hz11kN_Bearing2_2,0.1748244762420654,0.2797191441059112,-0.909419583503558,1.0,0.0,0.1055900621118012
xjtu_sy,abl_E_only,44,37.5Hz11kN_Bearing2_2,0.2225845456123352,0.3561353087425232,-0.8774731708037611,1.0,0.0,0.1055900621118012
xjtu_sy,abl_E_only,42,37.5Hz11kN_Bearing2_3,0.1355165988206863,0.7209482192993164,-0.912006745252458,1.0,0.0,0.0056285178236397
xjtu_sy,abl_E_only,43,37.5Hz11kN_Bearing2_3,0.165881410241127,0.8824892044067383,-0.8682436018498209,1.0,0.0,0.0056285178236397
xjtu_sy,abl_E_only,44,37.5Hz11kN_Bearing2_3,0.1280282139778137,0.6811100840568542,-0.9142632840781896,1.0,0.0,0.0056285178236397
xjtu_sy,abl_E_only,42,37.5Hz11kN_Bearing2_4,0.1503850221633911,0.0616578608751297,-0.9415544464464866,1.0,0.0,0.0476190476190476
xjtu_sy,abl_E_only,43,37.5Hz11kN_Bearing2_4,0.1697446554899215,0.0695953071117401,-0.4966450250514329,1.0,0.0,0.0476190476190476
xjtu_sy,abl_E_only,44,37.5Hz11kN_Bearing2_4,0.1641860753297805,0.06731628626585,-0.9162316712370432,1.0,0.0,0.0476190476190476
xjtu_sy,abl_E_only,42,37.5Hz11kN_Bearing2_5,0.3677388727664947,1.242957592010498,-0.8971106887408048,1.0,0.0,0.0058997050147492
xjtu_sy,abl_E_only,43,37.5Hz11kN_Bearing2_5,0.2099802494049072,0.709733247756958,-0.9426431397564208,1.0,0.0,0.0058997050147492
xjtu_sy,abl_E_only,44,37.5Hz11kN_Bearing2_5,0.240991398692131,0.8145509958267212,-0.924014099966624,1.0,0.0,0.0058997050147492
xjtu_sy,abl_E_only,42,40Hz10kN_Bearing3_1,0.2593739330768585,6.580316543579102,-0.2552667978569647,1.0,0.0,0.0283687943262411
xjtu_sy,abl_E_only,43,40Hz10kN_Bearing3_1,0.2655594050884247,6.737242221832275,-0.3419991341541612,1.0,0.0,0.0283687943262411
xjtu_sy,abl_E_only,44,40Hz10kN_Bearing3_1,0.2655180394649505,6.73619270324707,-0.2175299280484888,1.0,0.0,0.0283687943262411
xjtu_sy,abl_E_only,42,40Hz10kN_Bearing3_2,0.2582219541072845,6.442639350891113,-0.5028364163674401,1.0,0.0,0.0112179487179487
xjtu_sy,abl_E_only,43,40Hz10kN_Bearing3_2,0.2528809309005737,6.3093791007995605,-0.473646388534003,1.0,0.0,0.0112179487179487
xjtu_sy,abl_E_only,44,40Hz10kN_Bearing3_2,0.2903890013694763,7.245204925537109,-0.4644019944656726,1.0,0.0,0.0112179487179487
xjtu_sy,abl_E_only,42,40Hz10kN_Bearing3_3,0.2342278212308883,0.866642951965332,0.0677292594548673,1.0,0.0,0.0053908355795148
xjtu_sy,abl_E_only,43,40Hz10kN_Bearing3_3,0.2382273077964782,0.8814411163330078,0.1987441827796082,1.0,0.0,0.0053908355795148
xjtu_sy,abl_E_only,44,40Hz10kN_Bearing3_3,0.2517350614070892,0.9314196705818176,0.3952228594468203,1.0,0.0,0.0053908355795148
xjtu_sy,abl_E_only,42,40Hz10kN_Bearing3_4,0.262436956167221,3.973296403884888,-0.110573405201633,1.0,0.0,0.0389438943894389
xjtu_sy,abl_E_only,43,40Hz10kN_Bearing3_4,0.2657551765441894,4.023533344268799,-0.248857401220312,1.0,0.0,0.0389438943894389
xjtu_sy,abl_E_only,44,40Hz10kN_Bearing3_4,0.2651192843914032,4.013906002044678,-0.1498713062558487,1.0,0.0,0.0389438943894389
xjtu_sy,abl_E_only,42,40Hz10kN_Bearing3_5,0.4744861423969269,0.5361692309379578,-0.2402205683412782,1.0,0.0,0.0263157894736842
xjtu_sy,abl_E_only,43,40Hz10kN_Bearing3_5,0.4526326954364776,0.5114749073982239,-0.2208540917950225,1.0,0.0,0.0263157894736842
xjtu_sy,abl_E_only,44,40Hz10kN_Bearing3_5,0.4680769443511963,0.5289269685745239,-0.367812212069109,1.0,0.0,0.0263157894736842
xjtu_sy,abl_cond_noaux,42,35Hz12kN_Bearing1_1,0.126569002866745,0.1544141918420791,-0.7302939515598336,1.0,0.0,0.0
xjtu_sy,abl_cond_noaux,43,35Hz12kN_Bearing1_1,0.2442328184843063,0.2979640662670135,-0.8487572024334832,1.0,0.0,0.0
xjtu_sy,abl_cond_noaux,44,35Hz12kN_Bearing1_1,0.1538915336132049,0.1877476722002029,0.7651348978091163,1.0,0.0,0.0
xjtu_sy,abl_cond_noaux,42,35Hz12kN_Bearing1_2,0.3035107851028442,0.4856173098087311,0.8453661037655595,1.0,0.0,0.0683229813664596
xjtu_sy,abl_cond_noaux,43,35Hz12kN_Bearing1_2,0.2998350858688354,0.479736179113388,0.7758479591883556,1.0,0.0,0.0683229813664596
xjtu_sy,abl_cond_noaux,44,35Hz12kN_Bearing1_2,0.3115738928318023,0.4985182881355285,-0.5027339000221914,1.0,0.0,0.0683229813664596
xjtu_sy,abl_cond_noaux,42,35Hz12kN_Bearing1_3,0.2435571700334549,0.3823847472667694,0.7647558830760269,1.0,0.0,0.0759493670886076
xjtu_sy,abl_cond_noaux,43,35Hz12kN_Bearing1_3,0.1623785942792892,0.2549343705177307,0.3784789246941998,1.0,0.0,0.0759493670886076
xjtu_sy,abl_cond_noaux,44,35Hz12kN_Bearing1_3,0.1590403318405151,0.2496933341026306,0.9211189548580058,1.0,0.0,0.0759493670886076
xjtu_sy,abl_cond_noaux,42,35Hz12kN_Bearing1_4,0.2767621576786041,0.3348822295665741,-0.0933584250311091,1.0,0.0,0.0
xjtu_sy,abl_cond_noaux,43,35Hz12kN_Bearing1_4,0.2816224992275238,0.3407632410526275,0.1051845808680222,1.0,0.0,0.0
xjtu_sy,abl_cond_noaux,44,35Hz12kN_Bearing1_4,0.2757423520088196,0.3336482048034668,0.2004438580543826,1.0,0.0,0.0
xjtu_sy,abl_cond_noaux,42,35Hz12kN_Bearing1_5,0.1398064792156219,0.0713013038039207,0.7233168792363628,1.0,0.0,0.0384615384615384
xjtu_sy,abl_cond_noaux,43,35Hz12kN_Bearing1_5,0.1739521622657776,0.0887155979871749,-0.7406449489537026,1.0,0.0,0.0384615384615384
xjtu_sy,abl_cond_noaux,44,35Hz12kN_Bearing1_5,0.1586100459098816,0.0808911323547363,0.7724436587477793,1.0,0.0,0.0384615384615384
xjtu_sy,abl_cond_noaux,42,37.5Hz11kN_Bearing2_1,0.2746351361274719,1.345712184906006,-0.0904288257553176,1.0,0.0,0.0122199592668024
xjtu_sy,abl_cond_noaux,43,37.5Hz11kN_Bearing2_1,0.2663869857788086,1.3052963018417358,0.1932156776489164,1.0,0.0,0.0122199592668024
xjtu_sy,abl_cond_noaux,44,37.5Hz11kN_Bearing2_1,0.2503200471401214,1.2265684604644775,0.165459672379899,1.0,0.0,0.0122199592668024
xjtu_sy,abl_cond_noaux,42,37.5Hz11kN_Bearing2_2,0.2480590939521789,0.3968946039676666,0.8367932727070982,1.0,0.0,0.1055900621118012
xjtu_sy,abl_cond_noaux,43,37.5Hz11kN_Bearing2_2,0.2423888742923736,0.3878222405910492,0.8404244953194466,1.0,0.0,0.1055900621118012
xjtu_sy,abl_cond_noaux,44,37.5Hz11kN_Bearing2_2,0.228381872177124,0.3654110729694366,-0.8654508711464804,1.0,0.0,0.1055900621118012
xjtu_sy,abl_cond_noaux,42,37.5Hz11kN_Bearing2_3,0.2109501957893371,1.1222550868988037,-0.8340084990923196,1.0,0.0,0.0056285178236397
xjtu_sy,abl_cond_noaux,43,37.5Hz11kN_Bearing2_3,0.1320863515138626,0.7026993632316589,0.6981192519478301,1.0,0.0,0.0056285178236397
xjtu_sy,abl_cond_noaux,44,37.5Hz11kN_Bearing2_3,0.1339413225650787,0.7125678658485413,0.7425390412992992,1.0,0.0,0.0056285178236397
xjtu_sy,abl_cond_noaux,42,37.5Hz11kN_Bearing2_4,0.1396427154541015,0.0572535134851932,-0.6824571769194011,1.0,0.0,0.0476190476190476
xjtu_sy,abl_cond_noaux,43,37.5Hz11kN_Bearing2_4,0.1475830376148224,0.0605090446770191,-0.5960914204103726,1.0,0.0,0.0476190476190476
xjtu_sy,abl_cond_noaux,44,37.5Hz11kN_Bearing2_4,0.1487003564834594,0.0609671510756015,-0.7681521314361264,1.0,0.0,0.0476190476190476
xjtu_sy,abl_cond_noaux,42,37.5Hz11kN_Bearing2_5,0.1917536854743957,0.6481274366378784,-0.9089492151082998,1.0,0.0,0.0058997050147492
xjtu_sy,abl_cond_noaux,43,37.5Hz11kN_Bearing2_5,0.3201432228088379,1.0820841789245603,-0.2640693620054647,1.0,0.0,0.0058997050147492
xjtu_sy,abl_cond_noaux,44,37.5Hz11kN_Bearing2_5,0.2887795269489288,0.9760748744010924,-0.2719133107096531,1.0,0.0,0.0058997050147492
xjtu_sy,abl_cond_noaux,42,40Hz10kN_Bearing3_1,0.2578732967376709,6.542246341705322,-0.1062521856503574,1.0,0.0,0.0283687943262411
xjtu_sy,abl_cond_noaux,43,40Hz10kN_Bearing3_1,0.2653645873069763,6.732300281524658,-0.2824605318205577,1.0,0.0,0.0283687943262411
xjtu_sy,abl_cond_noaux,44,40Hz10kN_Bearing3_1,0.2572311758995056,6.525955677032471,-0.124656193580708,1.0,0.0,0.0283687943262411
xjtu_sy,abl_cond_noaux,42,40Hz10kN_Bearing3_2,0.2880718410015106,7.187393665313721,0.1482137612077184,1.0,0.0,0.0112179487179487
xjtu_sy,abl_cond_noaux,43,40Hz10kN_Bearing3_2,0.254218578338623,6.342753410339356,-0.4679914584024182,1.0,0.0,0.0112179487179487
xjtu_sy,abl_cond_noaux,44,40Hz10kN_Bearing3_2,0.2492435723543167,6.218627452850342,-0.5268299918743133,1.0,0.0,0.0112179487179487
xjtu_sy,abl_cond_noaux,42,40Hz10kN_Bearing3_3,0.2470910251140594,0.9142367839813232,-0.2913493062765757,1.0,0.0,0.0053908355795148
xjtu_sy,abl_cond_noaux,43,40Hz10kN_Bearing3_3,0.2573315501213074,0.9521267414093018,0.2642793146804016,1.0,0.0,0.0053908355795148
xjtu_sy,abl_cond_noaux,44,40Hz10kN_Bearing3_3,0.2447610795497894,0.9056159853935242,0.2057736067770568,1.0,0.0,0.0053908355795148
xjtu_sy,abl_cond_noaux,42,40Hz10kN_Bearing3_4,0.27834552526474,4.214151382446289,0.0094976433938895,1.0,0.0,0.0389438943894389
xjtu_sy,abl_cond_noaux,43,40Hz10kN_Bearing3_4,0.2634468674659729,3.988586187362671,0.091844389045581,1.0,0.0,0.0389438943894389
xjtu_sy,abl_cond_noaux,44,40Hz10kN_Bearing3_4,0.2627232372760772,3.9776298999786377,0.0436749702227253,1.0,0.0,0.0389438943894389
xjtu_sy,abl_cond_noaux,42,40Hz10kN_Bearing3_5,0.4166178405284881,0.4707781374454498,0.1868642913313214,1.0,0.0,0.0263157894736842
xjtu_sy,abl_cond_noaux,43,40Hz10kN_Bearing3_5,0.5401957035064697,0.6104211807250977,0.5643848820585167,1.0,0.0,0.0263157894736842
xjtu_sy,abl_cond_noaux,44,40Hz10kN_Bearing3_5,0.4038966298103332,0.4564032256603241,-0.4626207938112399,1.0,0.0,0.0263157894736842
xjtu_sy,abl_no_idxhead,42,35Hz12kN_Bearing1_1,0.1423123180866241,0.1736210286617279,-0.882837195665987,1.0,0.0,0.0
xjtu_sy,abl_no_idxhead,43,35Hz12kN_Bearing1_1,0.175015777349472,0.2135192602872848,-0.7716579971355739,1.0,0.0,0.0
xjtu_sy,abl_no_idxhead,44,35Hz12kN_Bearing1_1,0.1060647144913673,0.1293989717960357,-0.8418995835497902,1.0,0.0,0.0
xjtu_sy,abl_no_idxhead,42,35Hz12kN_Bearing1_2,0.3301455974578857,0.5282330513000488,-0.711109653225074,1.0,0.0,0.0683229813664596
xjtu_sy,abl_no_idxhead,43,35Hz12kN_Bearing1_2,0.3065510392189026,0.4904817342758178,-0.8054018495472348,1.0,0.0,0.0683229813664596
xjtu_sy,abl_no_idxhead,44,35Hz12kN_Bearing1_2,0.3055347502231598,0.488855630159378,-0.7087712400771844,1.0,0.0,0.0683229813664596
xjtu_sy,abl_no_idxhead,42,35Hz12kN_Bearing1_3,0.2268332242965698,0.3561281859874725,-0.9587934703639616,1.0,0.0,0.0759493670886076
xjtu_sy,abl_no_idxhead,43,35Hz12kN_Bearing1_3,0.1602626740932464,0.2516123950481415,-0.7929709011556292,1.0,0.0,0.0759493670886076
xjtu_sy,abl_no_idxhead,44,35Hz12kN_Bearing1_3,0.1838705092668533,0.2886766791343689,-0.955659166962807,1.0,0.0,0.0759493670886076
xjtu_sy,abl_no_idxhead,42,35Hz12kN_Bearing1_4,0.2812987864017486,0.3403715193271637,0.1901919551601528,1.0,0.0,0.0
xjtu_sy,abl_no_idxhead,43,35Hz12kN_Bearing1_4,0.2778486907482147,0.3361969292163849,-0.6929853910307957,1.0,0.0,0.0
xjtu_sy,abl_no_idxhead,44,35Hz12kN_Bearing1_4,0.284117192029953,0.3437817692756653,-0.7369549582142966,1.0,0.0,0.0
xjtu_sy,abl_no_idxhead,42,35Hz12kN_Bearing1_5,0.1700367629528045,0.0867187678813934,-0.8198592347138746,1.0,0.0,0.0384615384615384
xjtu_sy,abl_no_idxhead,43,35Hz12kN_Bearing1_5,0.1632900834083557,0.083277940750122,-0.7143074370966498,1.0,0.0,0.0384615384615384
xjtu_sy,abl_no_idxhead,44,35Hz12kN_Bearing1_5,0.160289466381073,0.0817476436495781,-0.866496346966506,1.0,0.0,0.0384615384615384
xjtu_sy,abl_no_idxhead,42,37.5Hz11kN_Bearing2_1,0.2480124682188034,1.2152612209320068,-0.1640806898333987,1.0,0.0,0.0122199592668024
xjtu_sy,abl_no_idxhead,43,37.5Hz11kN_Bearing2_1,0.2659590244293213,1.3031994104385376,-0.089944114118824,1.0,0.0,0.0122199592668024
xjtu_sy,abl_no_idxhead,44,37.5Hz11kN_Bearing2_1,0.2480994611978531,1.2156875133514404,0.1205877240880182,1.0,0.0,0.0122199592668024
xjtu_sy,abl_no_idxhead,42,37.5Hz11kN_Bearing2_2,0.2259542644023895,0.3615268468856811,-0.8811949963101353,1.0,0.0,0.1055900621118012
xjtu_sy,abl_no_idxhead,43,37.5Hz11kN_Bearing2_2,0.1931787580251693,0.3090860545635223,-0.9169167859624412,1.0,0.0,0.1055900621118012
xjtu_sy,abl_no_idxhead,44,37.5Hz11kN_Bearing2_2,0.2699176967144012,0.431868314743042,-0.7151498123279167,1.0,0.0,0.1055900621118012
xjtu_sy,abl_no_idxhead,42,37.5Hz11kN_Bearing2_3,0.1698356121778488,0.9035255312919616,-0.8921401119050878,1.0,0.0,0.0056285178236397
xjtu_sy,abl_no_idxhead,43,37.5Hz11kN_Bearing2_3,0.1420637816190719,0.7557793259620667,-0.9244537478895656,1.0,0.0,0.0056285178236397
xjtu_sy,abl_no_idxhead,44,37.5Hz11kN_Bearing2_3,0.1362162977457046,0.7246706485748291,-0.9051287657674064,1.0,0.0,0.0056285178236397
xjtu_sy,abl_no_idxhead,42,37.5Hz11kN_Bearing2_4,0.1546665430068969,0.0634132921695709,-0.9162316712370432,1.0,0.0,0.0476190476190476
xjtu_sy,abl_no_idxhead,43,37.5Hz11kN_Bearing2_4,0.1585237830877304,0.0649947449564933,-0.9106975548005424,1.0,0.0,0.0476190476190476
xjtu_sy,abl_no_idxhead,44,37.5Hz11kN_Bearing2_4,0.1780580133199691,0.0730037912726402,-0.9128776612755276,1.0,0.0,0.0476190476190476
xjtu_sy,abl_no_idxhead,42,37.5Hz11kN_Bearing2_5,0.2264766246080398,0.7654910683631897,-0.908751688884352,1.0,0.0,0.0058997050147492
xjtu_sy,abl_no_idxhead,43,37.5Hz11kN_Bearing2_5,0.1909160315990448,0.6452960968017578,-0.9387933802429824,1.0,0.0,0.0058997050147492
xjtu_sy,abl_no_idxhead,44,37.5Hz11kN_Bearing2_5,0.2389192432165146,0.8075469732284546,-0.9320131473540558,1.0,0.0,0.0058997050147492
xjtu_sy,abl_no_idxhead,42,40Hz10kN_Bearing3_1,0.2636279761791229,6.688241958618164,-0.1311081745239642,1.0,0.0,0.0283687943262411
xjtu_sy,abl_no_idxhead,43,40Hz10kN_Bearing3_1,0.2697418630123138,6.843351364135742,-0.0915735775193714,1.0,0.0,0.0283687943262411
xjtu_sy,abl_no_idxhead,44,40Hz10kN_Bearing3_1,0.2702589929103851,6.856470584869385,-0.2639056561024004,1.0,0.0,0.0283687943262411
xjtu_sy,abl_no_idxhead,42,40Hz10kN_Bearing3_2,0.2470694780349731,6.164383888244629,-0.5245112756172411,1.0,0.0,0.0112179487179487
xjtu_sy,abl_no_idxhead,43,40Hz10kN_Bearing3_2,0.2499642074108123,6.236607074737549,-0.5038916429197313,1.0,0.0,0.0112179487179487
xjtu_sy,abl_no_idxhead,44,40Hz10kN_Bearing3_2,0.2611537277698517,6.5157856941223145,-0.650383119418019,1.0,0.0,0.0112179487179487
xjtu_sy,abl_no_idxhead,42,40Hz10kN_Bearing3_3,0.2355038225650787,0.8713641166687012,0.2140712323885563,1.0,0.0,0.0053908355795148
xjtu_sy,abl_no_idxhead,43,40Hz10kN_Bearing3_3,0.2320974916219711,0.8587607145309448,0.2687305298417177,1.0,0.0,0.0053908355795148
xjtu_sy,abl_no_idxhead,44,40Hz10kN_Bearing3_3,0.2444660365581512,0.9045242071151732,0.4028391874693441,1.0,0.0,0.0053908355795148
xjtu_sy,abl_no_idxhead,42,40Hz10kN_Bearing3_4,0.2611517608165741,3.953837633132935,-0.0095863928798075,1.0,0.0,0.0389438943894389
xjtu_sy,abl_no_idxhead,43,40Hz10kN_Bearing3_4,0.2640692889690399,3.998009204864502,-0.1496428381951681,1.0,0.0,0.0389438943894389
xjtu_sy,abl_no_idxhead,44,40Hz10kN_Bearing3_4,0.2611043155193329,3.9531195163726807,-0.2425696099840506,1.0,0.0,0.0389438943894389
xjtu_sy,abl_no_idxhead,42,40Hz10kN_Bearing3_5,0.5028010010719299,0.5681650042533875,-0.4666348752762578,1.0,0.0,0.0263157894736842
xjtu_sy,abl_no_idxhead,43,40Hz10kN_Bearing3_5,0.4865573048591614,0.5498097538948059,-0.0494218067639737,1.0,0.0,0.0263157894736842
xjtu_sy,abl_no_idxhead,44,40Hz10kN_Bearing3_5,0.4634467363357544,0.5236948132514954,-0.4272147516615512,1.0,0.0,0.0263157894736842
xjtu_sy,abl_no_mono,42,35Hz12kN_Bearing1_1,0.1376562714576721,0.1679406315088272,-0.8942176386175599,1.0,0.0,0.0
xjtu_sy,abl_no_mono,43,35Hz12kN_Bearing1_1,0.1366524994373321,0.1667160540819168,-0.8606293406556869,1.0,0.0,0.0
xjtu_sy,abl_no_mono,44,35Hz12kN_Bearing1_1,0.1123824268579483,0.137106567621231,-0.7283216968094439,1.0,0.0,0.0
xjtu_sy,abl_no_mono,42,35Hz12kN_Bearing1_2,0.3276316821575165,0.5242107510566711,-0.6930687660383013,1.0,0.0,0.0683229813664596
xjtu_sy,abl_no_mono,43,35Hz12kN_Bearing1_2,0.3278979659080505,0.5246368050575256,-0.712177707067431,1.0,0.0,0.0683229813664596
xjtu_sy,abl_no_mono,44,35Hz12kN_Bearing1_2,0.3334343135356903,0.5334949493408203,-0.6203369769461113,1.0,0.0,0.0683229813664596
xjtu_sy,abl_no_mono,42,35Hz12kN_Bearing1_3,0.1900447607040405,0.2983703017234802,-0.9622955907138976,1.0,0.0,0.0759493670886076
xjtu_sy,abl_no_mono,43,35Hz12kN_Bearing1_3,0.1455971747636795,0.2285875529050827,-0.8825924872741031,1.0,0.0,0.0759493670886076
xjtu_sy,abl_no_mono,44,35Hz12kN_Bearing1_3,0.1485425531864166,0.233211800456047,-0.9589286509519754,1.0,0.0,0.0759493670886076
xjtu_sy,abl_no_mono,42,35Hz12kN_Bearing1_4,0.2786536514759063,0.3371709585189819,-0.715981597678679,1.0,0.0,0.0
xjtu_sy,abl_no_mono,43,35Hz12kN_Bearing1_4,0.2795670628547668,0.3382761478424072,-0.585056983426035,1.0,0.0,0.0
xjtu_sy,abl_no_mono,44,35Hz12kN_Bearing1_4,0.281543105840683,0.3406671285629272,-0.7256994597450355,1.0,0.0,0.0
xjtu_sy,abl_no_mono,42,35Hz12kN_Bearing1_5,0.1588314473628997,0.0810040608048439,-0.783821466155023,1.0,0.0,0.0384615384615384
xjtu_sy,abl_no_mono,43,35Hz12kN_Bearing1_5,0.1652834713459015,0.0842945948243141,-0.7557332053665062,1.0,0.0,0.0384615384615384
xjtu_sy,abl_no_mono,44,35Hz12kN_Bearing1_5,0.1450106501579284,0.0739554390311241,-0.8269254638430612,1.0,0.0,0.0384615384615384
xjtu_sy,abl_no_mono,42,37.5Hz11kN_Bearing2_1,0.2601045668125152,1.274512529373169,-0.2450407441982116,1.0,0.0,0.0122199592668024
xjtu_sy,abl_no_mono,43,37.5Hz11kN_Bearing2_1,0.2592277228832245,1.2702159881591797,-0.056800118660204,1.0,0.0,0.0122199592668024
xjtu_sy,abl_no_mono,44,37.5Hz11kN_Bearing2_1,0.2465535402297973,1.2081124782562256,-0.2928749483280933,1.0,0.0,0.0122199592668024
xjtu_sy,abl_no_mono,42,37.5Hz11kN_Bearing2_2,0.2324370443820953,0.3718993365764618,-0.8173140712319048,1.0,0.0,0.1055900621118012
xjtu_sy,abl_no_mono,43,37.5Hz11kN_Bearing2_2,0.2203706949949264,0.3525931537151336,-0.7902378650500412,1.0,0.0,0.1055900621118012
xjtu_sy,abl_no_mono,44,37.5Hz11kN_Bearing2_2,0.2454831600189209,0.3927731215953827,-0.8807249336162847,1.0,0.0,0.1055900621118012
xjtu_sy,abl_no_mono,42,37.5Hz11kN_Bearing2_3,0.1881967782974243,1.0012069940567017,-0.9318563419364614,1.0,0.0,0.0056285178236397
xjtu_sy,abl_no_mono,43,37.5Hz11kN_Bearing2_3,0.1348746120929718,0.7175329327583313,-0.8527706450414089,1.0,0.0,0.0056285178236397
xjtu_sy,abl_no_mono,44,37.5Hz11kN_Bearing2_3,0.1649300456047058,0.8774278163909912,-0.8977069235671878,1.0,0.0,0.0056285178236397
xjtu_sy,abl_no_mono,42,37.5Hz11kN_Bearing2_4,0.142510637640953,0.05842936784029,-0.9199210821947106,1.0,0.0,0.0476190476190476
